product_name,product_review,user_rating
Blessed,"Batch 2, 2022

Oh man, here we are. The highest rated beer from Alaska, and 8th highest rated overall on BA. Getting Anchorage beers is always a treat, but I’m expecting this one to go beyond a treat. Let’s pop this bad boy open

Pours a very dark muddy brown with a finger of reddish dark brown head that immediately fades to nothing and leaves no lacing but decent sheeting

To call the nose decadent would be a massive understatement, I could smell this one from the second I cracked it and the aroma filled the room. I’m picking up on aromas of sticky caramel, thick fudge, toasted coconut, sweet bourbon, cinnamon, dates, light roast coffee, nougat, and a touch of maple

While it is certainly good in taste, it doesn't quite reach the levels of the aroma, though there's still a lot going on. On the front end of the sip I'm tasting chocolate cake, black cherry, sweet coconut, spicy whiskey, toasted oak, creamy vanilla, burnt caramel, and a touch of fudge. The swallow brings notes of chocolate cake, toasted coconut, creamy vanilla, sweet bourbon, fresh oak, fruity coffee, dates, and burnt caramel

A full body pairs with gentle carbonation, resulting in a rich and slick beer. Finishes slightly sticky with a touch of boozy heat but nothing overbearing

This is truly an awesome beer. I'm sure many will complain that batch 1 was better or some stupid shit like that, but having had only this one, it's amazing. What a treat, cheers BA!",4.55
Blessed,"Poured at fridge temp. Pours jet black with insanely dark brown head. The head disappeared within seconds, leaving an array of very small coconut chunks floating on top. Looks fantastic.

The nose is absolutely insane. Thick layers of vanilla, coconut, bourbon, chocolate, toffee, marshmallow, a touch of maple, figs, and more sweet fudge. This is definitely on the sweet side, but it just smells thick and creamy.

The taste is marvelous. In addition to the vanilla, fudge, coconut, and bourbon, some of the roasted malts from the base stouts comes through. Marshmallow and some dark fruit. The coconut is definitely on the toasted side, at least that is what comes through. Some burnt toffee, a touch of coffee grounds, and some oak bitterness on the back end. Overall, this hits all the senses and makes for a great ride. Not overly sweet on the taste.

Mouthfeel is thick and creamy. Long aftertaste. Overall, a fantastic BA stout.",4.52
Blessed,"Dark, inky body, opaque; carbonation burbles percolate above a flat crown with no head. Very rich, powerful aroma; fudge and milk chocolate; roasted and charred grain; moderate sweetness. Very sweet and spicy taste; cocoa and milk chocolate; vanilla and cinnamon; coconut; raisins and figs; fairly bold alcohol presence simmering beneath the sweetness. Heavy body; slick and chewy; very rich residual sugar feel; some alcohol warmth noted, increasing as the beer warms.

This beer exudes decadence and richness. The overall sweetness is a bit overpowering. I think the alcohol notes are more from the beer's ABV rather than anything from the barrel aging. The lack of any head is also a minus. Still, taste-wise, and overlooking the dominating sweetness, this isn't a bad imperial stout, just lacking some depth and complexity that it really could have it had a bit more balance between the malts, coconut, vanilla, and barrel-aging used in its creation.

Pouring temperature: 41 °F; bottling data: unknown bottling date or version; ABV listed as 15.5%",4.19
Blessed,"Batch 1. 2020. Good not great. Sweet, but not overly. Chocolate bomb on the nose on opening. Like most Anchorage, not much barrel. Won’t seek it out again.",4.07
Blessed,"Look - black thick syrup
Smell - coconut chocolate and barrel
Taste - really great chocolate coconut and barrel like the smell
Feel - thick and creamy
OVearll - Fantastic Fudge, need to try again and not at the end of the night when I'm leaving a beer share",4.54
Blessed,"2021 Release.

First time trying Blessed, and not disappointed. Tastes like booze-soaked Samoa Cookies; huge notes of chocolate, vanilla, & toasted coconut. Finishes warm and boozy, with very little residual bitterness.",4.79
Blessed,"Blood of the Old Gods. Pours ichor black out of the bottle with a whisper of head. Clings to the glass as vapors of bourbon and vanilla soaked coconut creep into your nostrils. Body is velvety and thick. Adjuncts are barely restrained by the barrel backbone they cling to. Excess and intemperance croon as they weave themselves into your (soul? mind?) mouth. Let it warm up, and you will be truly...",4.73
Blessed,"Released December 2021; drank 1/25/22 @ Roadrunner Lodge.

Black brown appearance.

An even pour yielded no head; no lace.

Rich vanilla, smooth bourbon, milk chocolate & mild coconut notes in the nose.

Creamy, thick mouthfeel.

Rich vanilla, cabernet sauvignon & rich milk chocolate flavors up front; smooth, mild bourbon heat on the finish.

Decadent; phenomenal. You don't have to like ""pastry stouts"" to enjoy this masterpiece.",4.63
King JJJuliusss,"Canned on 8/9/22; consumed on 9/9/22

Pours an opaque, rusted dark orange body capped with two fingers of creamy, off-white foam; decent head retention leaves a half-finger of cap, moderate, frothy collar, amd layers of chunky, webby lacing encircling the walls of the glass.

Aromas of fresh orange juice sit atop a fluffy malt foundation, soon welcoming peach, passionfruit, and grapefruit peel as undertones of catty dank poke through over time and musty lime eases through the closing impressions.

Taste offers candied grapefruit and sugar-dusted orange as a passionfruit zest meets musty lime to balance a level, tropical citrus overlay, while subtler undertones of fresh peach/mango linger on the finish.

Mouthfeel brings a medium-full body and moderate carbonation, dispersing a weighty fluff of glossy resins through the mid-palate; a creamy counterbalance to a largely subdued grit on the back end eases to a soft hop twang and minimal perceptible bitterness through the finish.

Sweet fruit saturation sports detailed edges of earthier dank, and while heavy on the palate, maintains a steady, balanced presentation of ripe, juicy resins throughout.",4.07
King JJJuliusss,"Look- orangish brown incredible racing rimging head
Smell -grainy citrus dank slight caramel
taste -grainy citrus dank caramel earthy
Feel -thick creamy light carb
Overall - wish the taste lived up to everything else but still incredible",4.55
King JJJuliusss,"Canned 8/9/22. Purchased 8/16/22 at Charlton.

L: Pours an opaque deep orange with a short creamy head that sticks to the edge of the glass after thinning. Irregular and pretty lacing.

S: Aromas of peach, mango, cantaloupe and orange. A rich mix of tropical and citrus.

T: Citrus up front, then seamlessly blends into a tropical middle. Finishes dry and only slightly bitter. No heat.

F: Classic Tree House soft mouthfeel. Medium carbonation.

O: A superb amping up of Julius. Waves of flavor without getting sweet or boozy.",4.69
King JJJuliusss,I was really excited to visit Treehouse and buy this. But….this is nothing special and that confuses me. It’s decent but I expected a WOW - why am I missing?,3.83
Mornin' Delight,"2021 bottle split 3 ways, was fortunate enough to win this in a charity raffle and wasted no time enjoying it

Look - an aggressive pour into a tulip glass looking like oil with a nice two finger mocha colored head

Smell - the maple, oh the maple! While it dominates, also get some notes of vanilla, toffee and chocolate

Taste - The maple sweetness definitely hits at first bit there is a good balance with some roasty coffee and semi-sweet chocolate flavors. Outstanding

Mouthfeel - it's thick, syrupy and coats the mouth nicely

Overall - just an absolute world class beer, my only wish is I would've had some waffles or French toast for brunch to pair with it",4.77
